instance_id	variant	candidate_entities	rendered_entities	source_entities	prefix_source_entities	tail_source_entities	prompt_tokens	context_sha256	prompt_sha256
django__django-13158	mural	20	20	6	4	2	3060	976d618ffc6195a39c88fbe25f40d3286cac8b64c0aff30228c2d84868a09763	b3df8089db27c6697264c238580270147dfc69b5a7f79442deb4df3cf0c173d4
django__django-13195	mural	20	20	4	2	2	3374	d0e574f5a74ae59793012022fac97e5c0f99ddd717cdb83d59e6abd4c90f55b9	f484ce10f91e07e471a6a17a16dec23ee93113d6a278bd76fa8810550a9352dd
django__django-13212	mural	10	10	4	4	0	1873	5d9a13e25df0b70f6d97c13c5692d786948c07be039ebc17c1363ffe1fd39cca	5dc11f1e9a968b52abf37bb02ed78338c6b78620ef352d3a838e4f75323e8741
django__django-13279	mural	17	17	7	4	3	2687	7a11b0c7066195d9a2a56d7586186a442a42314d7fadf224ddfd7d338caa8156	5477fc7d25ab98ab666e42c8a9ba31e5914ec05c22c0305dcd33d014f929a819
django__django-13297	mural	20	20	8	4	4	4193	c7d94e4f015faa03b5c6cd433c478e62842235d8c84c1979b7ad916c82267c02	5122a065c01cf996196a4d230e6516a253c489c590dcd1539224f4492f20822d
django__django-13315	mural	18	18	8	5	3	4118	aefecab8847a7d703913c3b48fe7080b1e035691bdbe1ec77f16d6c343f23b21	ca4416f8866452d7e2c445c170ac154257c0751d3146f3256ddb67ec58390c86
django__django-13343	mural	20	20	6	4	2	3912	55f2a866a30d93acc643cfefb871d8f28103257d671ff0bf0e5eb211e0856a77	5ea730cfc5c454d3c8f7247b44e5d1e9b31cfa3bdaf3d129048ff3752ed7b2d4
django__django-13344	mural	16	16	8	6	2	4051	ddb815158d57add94a06803d9684cd2b50ff395b576ea7d96fc6a13e5bbbf90f	219ccb63a2c3fb6b1babf9fb10e8e5fa8c97407ba9107ac992d5ea041882a428
django__django-13346	mural	15	15	6	4	2	3228	d901c349a24150dccec63275bc222abf12e5833ba176d96f7e015fff127bd740	0f8c04b0b57729c5bb2cc9314df614c4acdc16a9446547aab361bace3685d409
django__django-13363	mural	16	16	6	3	3	3487	2ff2ead2337d3b4b8eb593d6a3b604d8ed324489509d92701716faef3d690448	99b85f096643a547f2c6bb3c5a497db8a60d7229811cc6c514c59214bd52797e
django__django-13401	mural	20	20	8	5	3	3718	893b0d42632c989eecd3d9230750adca6f8de2e0ae2ca2152f061cfbedd7bf4c	072530e2600049e085e53e1c1db5b0172ef2b5d5c609620dc08178625c8bc207
django__django-13406	mural	17	17	7	4	3	3940	4f7d579a661ac70a4ee2af52da90d1d9126e0e20fd2accd83848f0a70d848f75	70da68ba4b704703534b684b0b15c2df4dde59b4defd98d97fa05c58525dea88
django__django-13410	mural	18	18	4	3	1	3056	129e251311d0b883a7f9cfcfe46f6f6e7649bdfe7b1abcf552a30db17bc1753e	6da5de52323ff73c0b90656cc243235afe4cb1908ebe4ba45cff337d69a5c84f
django__django-13417	mural	18	18	6	3	3	3127	c0902f5f5e9722104d259630cc9c152cfbb9f954a5c9a61ce2b1b28b74eada6e	027f2238a20520a1623518b60ecdd237356c5fef8e20d04249a995d22c8c4bd5
django__django-13449	mural	13	13	4	3	1	4599	5803507857314004a34832b896d99b94c480aac6ff7615372001d7d47f0d5676	3e17e6dafc29a180262d106811dd79d12fb609101ddc027dfed15019d7ddcbd5
django__django-13512	mural	18	18	8	5	3	4123	7d859eae07202123da92cccd9269309b77ab00d59a221ce2728e71274b397f53	c4d5835dd64e36386ca0548a6c00b6c48a0d6016a4aa470fa98a28b7a7eac450
django__django-13513	mural	20	20	4	2	2	3529	4da9967093daeb6d877d06c34441dec4b127a1ef97e408a60f36b6790c8b36e2	0c7a6f5ff1eaaf7d279e3379e49af77c0c0fa2afb8556a4f3975e7bf6253ef05
django__django-13516	mural	18	18	8	5	3	4147	173a2060ac49a76c4292a62ecb2cec8580657f7c3629fbbb0abf51e985ffe709	fcb510cf46187b914a20d975e31595c3e2c71f766884a0029faaee65a776b923
django__django-13551	mural	16	16	5	2	3	3298	cc7adbda81e5c0681d0f53e3267d43a90ead6816674b0a993a03770aabfda852	cd57239bf280359e1efb46a89c80ad522c8045a4d634d98da0956c44eda54af9
django__django-13568	mural	20	20	8	5	3	4620	c4635c5ab2865f2db8bcbe3ce96b3696f5ca6e6ef973d9832e74c479a84a76f0	38843184c687455bd3bde4414a17b996f9687a1e2650f8fe22500d470cc6d28b
django__django-13569	mural	16	16	8	6	2	4161	e8ccb55a0f7c57ea4f66d45a87fbd0ca7362e775d22388dbdf5677a630d56c96	8915b38944efba65b1e84b7e186da2a5b1cd61cc81717751f2f14e59100e49ab
django__django-13590	mural	20	20	8	5	3	4050	aff1ddbf15ff4606eb33b47ce745f361c1b205b589e3f010de3799e078677804	74fe47d39a156f6bcc4ef7173e6b91879845d4ebc9eedc87e35ff7cb80b30abe
django__django-13658	mural	20	20	8	4	4	3485	2ebd21d2dafe3bdf561ca207ce4db0200e948fb3da12c7656a4268a587f566cb	5626447c7bf1810828206f4f7fb538d856fa24c5a7bd52cc90463d47f71e88da
django__django-13670	mural	20	20	5	3	2	3564	c056e6bdaeadc91f0848268ab0df7ddf69d4d557f74daa99f3d26b4ed93badef	de1b7625a2e15eeacdefa873edc6d4ff8de6753058a8822adf5b9d3b3861133a
django__django-13741	mural	18	18	4	2	2	3163	8dbdd6cf4aaaf936fe3156d4638f537d2d208fa29397277208a97dbace867d0b	d4ce94aede54672fc21f747898aece19a87d06496692fc2d7be20fb5d8e64429
django__django-13786	mural	17	17	3	2	1	3243	3fe20cd51d7c2c71934eb07d05fe34c25e057d74067f8b0a4281141c398415a5	ad2b79640cb7137483b68e16f2f6d26a091087bdd908c15c9dc6f8d4267d041a
django__django-13794	mural	18	18	8	6	2	3391	ae6686ca98ad2f576f9d8d4e2d7204287d965b514f179319d6c65c7fc1296f1d	40a1afffca01f4bb790847302b470848af10f8f9b7f2278992074c3e69a9a1f8
django__django-13807	mural	20	20	7	3	4	3528	53a59dd6505a178062dd611422c72000ad792d04313e70b68c5d49136a32ed27	dc67971b57f16016774162df8cb182dbd77410a1bf638206aef431dcd4b044db
django__django-13809	mural	20	20	8	4	4	4521	b15c9b4a1da35d12adac3671531b1842e5bbbaa2533a8352eaf87c52b98fc9f0	e448b91e3dada54c7044bdda8d81fbe09254dd6e8f9fd2452f909873761d77a1
django__django-13810	mural	18	18	8	4	4	3865	f2128111cbe72c38ba98298580ea89b31afb93b99e130b84a03ba9ba324ad224	a7537460c53d6cf669ba884932e64b29797325cc4dd0fef192426b5fd4e9f211
django__django-13820	mural	20	20	7	2	5	4418	045f523f84f898d138e852667476611422f7ebc2bb21587ea082d12ce7b122c7	de21cacf61b564941903281e60acc4a12d6089c36ff508382102bf18c12c5a0e
django__django-13821	mural	16	16	6	2	4	2371	6d816a3c63486430374a28776bb76dccc6db7d703f4234c3ac581f583ebca5cb	d40b4121a2d94577f89626becf40a69044b62234e059d2a6fbcf40f7d661ac4a
django__django-13837	mural	20	20	6	4	2	3887	180861d52978b80b1803831c6b288ea66d4ebf5dc1ea02c7fefe7dcc5aee2314	ed69db2e77f55794b37eda5dc21165579da5b6f86cee4f078f4e0d6d6aaa1b81
django__django-13925	mural	18	18	8	5	3	4340	6852014ee73ff5c25e78115c4a40a0e179aaf1c22756abc2a1dedace0a7a3c04	96ac768612009a4152be438748db3a6b535ce52fa3b7a794f905baabc98f6564
django__django-13933	mural	20	20	6	4	2	4276	d1d28c577721edcd8178c972e9e0e84e149c36b52ea31f0edfd7ae8950586188	f9c6450783a30716241507a4471c54d401ae03b84a17a06d7dcfd606d893f9dd
django__django-13964	mural	16	16	8	6	2	4188	288adc086382e6cdbf9913c80a5a6b250bc6190ba14474226568f2edab8011c5	35e7cb43f889e9f07c97d49d7f886d81e6bab4f6e0647114084c82446e89f368
django__django-14007	mural	18	18	8	6	2	4468	47a862701b5b8bb2fac69464c3b017a0d77e9a13e855305a02428b39f4be8b89	81a95b18b25f029ffa26ad26e1f13b265ccd437f5d8669348f10ec0c59a4c3f7
django__django-14011	mural	14	14	7	5	2	3263	f1974c9ffff462ad1fcafc31ec1d0bb1043d52e6e0f70f45de8ad04cfa77a1e7	e2e25f4c8533696aa583031e7ecd03adb07ac0d79081d35c4e20762ca0721d75
django__django-14017	mural	19	19	8	3	5	4438	038b5afbbca980beb672c2715544189f73f64ae5a4fb759172b27c040df2ee0b	96bcc5fb21457d4a81c2600316019a3a0604a048503b7ce2c3cbf638e391f7f8
django__django-14034	mural	20	20	6	2	4	3976	9d5e7432bc9a2ef20d45753a1cef82739829f4c86807e1114300d27038c147f6	a4ff31866f98d6ef24e5f127f9f1ba40639433d9183150cc9d8ee3b1920717c0
django__django-14053	mural	20	20	6	4	2	4296	67d57e4c35232476193287eebc7d125d27a26edf772e9cc700f1afd4e98ab378	6c8c80b5b163d95bcb8ca98b16ed324415f4ec425aa55095b13f1c267984b863
django__django-14089	mural	19	19	4	2	2	2402	ad9eb793381368702c4a67f6c89c5d0244f8ec4e6d8207725e39ad31cc1a5679	5d4e3821f71fc1aef7fcbc266dca02c69313462cba355685055255fad39f70d4
django__django-14122	mural	17	17	8	5	3	3975	893d7a90398348e624671540aa890fd67f5459a10d27781d4408d51783991cb8	cdca77dee9b873f967f40f8405f651075c051fe883d6b6e621d80df93c70f843
django__django-14140	mural	19	19	6	4	2	3711	c3b0c770986b6e0f780a55205a657b00f0829df1aa01747a4eeaba81288c4ce5	71d5b407549c3a5ff9105433072cef8f29e60ebd177487ce23e1cca1768f7254
django__django-14155	mural	20	20	8	4	4	4199	4246ec97bdce4ab34ed8a6d937b38d31f2020f5c475e9dd69cb8b474c568338b	46e5aa87374855b4d89bbd01a40ed38d737be2c70773360c714e968d62e3bb86
django__django-14170	mural	15	15	7	3	4	3381	5fbe01b0781ac49dc4dcd709fd412c959f7defd594074e8debdbb8e398064b1f	b8fb521a22b1a290580f5ae59fe982e0727cf4149b12646d94956c9e984dd13e
django__django-14238	mural	20	20	5	3	2	4283	881821f100073653be9665eaeb17a828c063c071ecd6d7c07d9cc8fdeb2cd23e	13d22b4eb13e05202f1de4a1a84b56bab7dcf70aac928d26f86883ea9aebde9c
django__django-14311	mural	18	18	6	4	2	2972	ae5745da76cc28d15c3add53f76307162bf9ba2e4fdf8a62d9fabaccce450392	11f40281a74079a8cf37632b030636bf64c0af87333f9b2b7eb6a2ea1b854b3d
django__django-14315	mural	20	20	8	4	4	3988	2a11499a474b37c59ef497c3d083e54e9c8a334a36e46bf695157fbe47e2a7fa	10eef7e7935d1d305d6a04d4f2a793522bf3b045ca13b58eb88f217bf3a7c194
django__django-14349	mural	19	19	6	4	2	4258	e1efdd5c796def5fbd38da3fa21fa4edbe8a7ef3672b910629fb206a1f0b0b7e	b113eccecd2bf6cc02c9d2ed76efd971b16a78da582603f4073140cc13ca68bc
django__django-14351	mural	17	17	7	5	2	4874	4af11dfe8234a8ce15ff3e80853192c962b71adf41408e36b8ccd756ab26e67c	2f82f6a138c44e137fd1453dd3e9aa893ea060e3f8d77b385da5a73fb0e55735
django__django-14373	mural	20	20	1	1	0	2564	797a90c88032b4d1d99ee67a7e8703f7e3dc80e9802880322eb8406e31fd8fda	8fbb9d3b46a78bdcd9ef984caca203b057807482cce50da5f447534b36f621e0
django__django-14376	mural	20	20	8	5	3	3538	5f0eb0e08a84c69c008479db03819fee7e0f13953e52b51ed9c027b704221345	ac9e9fc2b824ae18cc594155d733c8471a5b72e6c9bdcf39e4bd27caf54c1a55
django__django-14404	mural	19	19	7	3	4	3171	6a3ce06defea1f27af310b23b780e852d5583c9d4c4c53cd19a9658aefdf4991	127514c49729ee5438595e564aad2043350a10468a4d5067bc416290ce450c36
django__django-14434	mural	16	16	7	4	3	3307	7080191a0c8070398eff3c0e6630a9f1c9d1927badd1ba215ee2b298f41bc3f9	27c6edd7e76ffee7bcf6c8630cb9184e405efa35e834d55869bcfead646eac60
django__django-14493	mural	20	20	5	2	3	3540	dbeddaf28c7342ac96861b4367117044771f61ffff9c3ec83e0163a2fac4a57c	1d6d19ad6435b88a1a014da3242be9f86de31d854c0eee602508eb8510c281c4
django__django-14500	mural	16	16	8	5	3	3635	b86cd6760533589e86aed0fc61c2ed96de039c926cbc00218d4dad19c6322f50	d8dd8f5b34c05689bd18bd1f375a002344b5c0a47db20ce4c4c332a184fe4f64
django__django-14534	mural	20	20	6	4	2	3708	919be89e0fbefae89ffec00b6ac2202bef4b0a11002bca1dcba89fc61e13c339	20e5f11de990c371136157f6075acb88813c91d281352727279f2d19f5a5e1e0
django__django-14539	mural	17	17	8	4	4	3622	c35dd2c72b285bc6b07bc5e8d0f517766f92da51b87559121902e73488b5c91b	1bde68fe1892cc57842640e93a7f0660d81057015edf5b11b6c478ffc6520afa
django__django-14559	mural	20	20	7	3	4	3889	a3574ce4b7bf164ed2e96907fe24a769a4822a9f2bad67bc1491dc487e9cfc6c	885e14ea36b3ad33a2a417c3e7c9a903a7b455d18916e3d1ed812d2961499931
django__django-14580	mural	18	16	2	1	1	4759	b0f5f9e52f50cebd8bbe300ac5a689a0405e12a03846702322fbf3277f625187	179ce021e31d86d5c27da741d87bcb96cad40377da8e2b7455dd99f77c981890
django__django-14608	mural	18	18	8	6	2	3556	26cfa7c78c73a8878ee3600cc61cc1cfc90eb092072d1b5cef1bc442df84f6e4	ec579373170c95df3661e91f9342b64271d585969700b2e5a54869ccb4512eeb
django__django-14631	mural	19	19	8	4	4	4138	d5e32d5b5899b0acc471df2d113c560fd69f353de4163fb5cd730c1888bb8483	780cc005fffa33c8b3aa8876293a51742ca3b61c395560a125edff3caf86c56b
django__django-14672	mural	20	20	6	3	3	4921	6669134ab7ba1e57a8d14efb8ed2b9e2252ee93aac39debc62ea1176ffbdabbb	10481d989350203c7b57b7c6f23566de7156e8600b7990f48b1658cb0387bbd1
django__django-14725	mural	19	19	6	4	2	2919	ab50cf533797a2e7fb458c2243cfc83ca23671ced47b2f98ce820ff6dbf5e72d	a10f41e3f0aa3bced0ff787377276b07236405719d29aff5396f039aa977b621
django__django-14752	mural	19	19	5	3	2	3657	f97e08f0dadcc65cd52762d1fe89377ffcb9e881782f820547c6bbc02306d8a0	34281e2c694d76a8573b2e5d4b7d15486fccef90118b3226e6283a3a739f4f21
django__django-14765	mural	18	18	8	6	2	3340	40531d9f6e8d42dcf8590e27b3dfcd757998b55596efb82a40b02e5b844df613	37e9c99935cc6bb6a985617e29996e5cf3b1fdc1a4a63f85df547bb4667690a5
django__django-14771	mural	20	20	8	4	4	3856	f2db49928edc1b891cd295418a86728118f5d27e8a3752aee3e84c0d9d217507	923a4213f41b29e452f53b3f738b92c7c59325b65e36efe424e4d19e07144430
django__django-14787	mural	20	20	8	4	4	3682	586e40d5721ec1ee66f7da6cf5f42881f05e307ab72960f67c177d945c159082	a352d2d476d44185e8784c4b31dfee14823c10dffad0b6cadc1bc5cd0edc75b8
django__django-14792	mural	18	18	8	4	4	3514	12bbe5373ff2fbbf38700288be2b9dc977a9c8f876deb063ae10d85e06b524fd	d0daa4e3f3e0388886b1ce5762c9f53ac33d5eef6b854d161c49ad1ebee77057
django__django-14855	mural	18	18	8	6	2	4253	e5385fb81e26095c9a5e85ac69d8db7b8b06d10e99be627d6ec6fb4c551c0ac8	0da9df37d817a505362cbe44dc89da7228ed8316f5cc2db6858186c63b2ae303
django__django-14915	mural	16	16	6	5	1	3532	42aa3468089fd390c84525b531ec222e5b13ce7aab122a7a2a553aeeefe1ef34	e56c112f57730a3299b0bfa594c119111079d864dace8e025067b14893194b14
django__django-14999	mural	19	19	8	4	4	3267	747221d071e99064ea4bc3699a64a51be7a61bc0ed16f06ff219baefc8f2bc93	c6744e786f443aad0bae39a5488a26b4bc5e013c3f16c0a4c74a36d4ce3c938c
django__django-15022	mural	18	18	8	3	5	3698	f17cfb57768a503dba8a33a656bfe0c372d1759832e102de1fd58983ea5ebb19	42ee290a18b04de7bb87d5134320b16a13c0c36d579edce7e378def88a7ebe48
django__django-15037	mural	19	19	6	4	2	3617	9b75e231276ba4090a15a23b39ee8c63c07b867b27d54cf3be881ae8e6abc86c	52597e16f3ee1950a2f7f9efa1fd7a25d2ebff64cec810bbe1c4bfffe20c34cc
django__django-15098	mural	18	18	8	6	2	4042	7fbd6dac3c1fee5b9b892407dbfc74e3bbc8bed5332422730d7576413dc5a03e	f210184e2deb6348cea32380f41d0ea1104d8605ece3286da9aadf9a2ab4e380
django__django-15103	mural	17	17	8	5	3	2809	0ea0d80c9f077fa31257db7be2baa54d12f0349a8a41a06c495a973237bb603f	b81dc789e703c86dc8f253426d9bdc370c752563d8dd03d19045a1b2d9d32c93
django__django-15104	mural	20	20	6	2	4	4446	ea8b873e48467c41ca82e8aeafe2561931a8ed343c8ccb2a32982dfe0161d731	df3c5e02a37058abb1b3a3c6779ac098baf836ec03da3b709025eff870960e5f
django__django-15127	mural	14	14	8	4	4	2819	e6331d0c9f87673b1f45841f16528d9d11b4e8241d87ad914e9d69bc3053b836	9b8fca67bd47d855dddb30bfa5b976003ac981dcf706d675dd1f75fd59f404c7
django__django-15128	mural	19	19	5	3	2	3691	9b972b77702a3d1dc92f563b465af224eea441c43d48bf41c82109c3d2c0a6c3	92a452d4bc7afd1c4341ca26ccee2fc0fa58d63a7f85c54e79b1eb86c2b60cd2
django__django-15161	mural	10	10	4	4	0	2360	2da669ee9db1611298f33b8cf729acbfc5e6bfac533a3b2205bc03fbcd312213	dee7e0c3558801dcba5d3ec54dfb7fd63792cff161b14d06bb2ecfce2d239de4
django__django-15252	mural	20	20	7	2	5	4006	38cecd2de7144ad6bf608d79493e62f937f2d2072162a7c909219a29a6820d21	1d21a264da8845f9874e791da45819d12f28f4489c121476d7e603d5425bbd54
django__django-15268	mural	19	19	8	5	3	4120	6e5d577a78dc545ab86e0dafde100b21a451386c98b21107d0ee585a8eb144c7	eafade7dd78bd4704a57a0831a31447e855bdde33e0e16b7471ee23b5e079a74
django__django-15277	mural	19	19	7	5	2	4630	888500b23a101c8c475b9f85cc5655e9bf14c3b82886281141d5093f09717f02	6a9624be4f1da13c640c7def75d4242b6963be90f5a97baf45c0d107c1ceb494
django__django-15278	mural	18	18	6	5	1	3271	9ae82f4b1c769899fdb4bb2217e49c4275db66bc0a8e0e1d8327ab9b03a3c60e	bd7ea257bd7c1d69b105eaf30c1ce8488033968d34c0364aa186beda3f5ca2ee
django__django-15280	mural	17	17	8	4	4	4297	80aacb0472a830837b22587960827354c25532d01eddcdf749b864dbacb710d6	1f59c373b89a6f0276e5a2ef634f2ed6d88c012b8c665c9c55476283dc6bb0d9
django__django-15315	mural	19	19	8	4	4	3538	ebb77db328cc2c1a3582b2f471fae67fa4ebcae60ba366b2a773599b99a12ae6	fd3de76260c0094255a0b250d3c422bd24f85b85c84bbcb4693e23b2e7ecedc7
django__django-15368	mural	20	20	6	4	2	3877	49291b089d2b08de472ff28e4866c822532a9f309de603597258cf0983797b7a	0b493fc2639853cb8bac22c7303907b511e1736527319bc19704ebb152b3f70c
django__django-15375	mural	18	18	8	5	3	4132	c183028d4c713934b603331301056661a445068b22c6a677c1dc87925ec37a30	12685130ee0e6873585bf85cf8671c48c442817b2850ef8ac0774749fdb83f3c
django__django-15380	mural	19	19	4	2	2	3883	32290d90567bc9c32bc9bb18c0769875d54073e3eb3c75ca252fde36379c7500	5e05b63fc1e549c6baa87f89469ceaf57a14986f7b8f4b692ba413b30683bf45
django__django-15382	mural	17	17	7	4	3	3217	126bcd11e2f737e426034c42b49333a2eaa0e1cedc9f8522517bb6ca94dad5ac	fd17bd54e67e35dea35f6ae72d8db42239d35f84ea416cbd3c242480556b206e
django__django-15467	mural	20	20	7	3	4	3056	c03b869730f11f080233ffd2b9e0cbe526aa8f5de15e663a0abd657aa177de25	f3d8f768605b17e6d9430825fe4e4d552ec1d59196f338f41970472cacde444d
django__django-15499	mural	19	19	5	3	2	3573	6d684cff8e70765025e321e50f01e19031fe07765a64d8319d41647b2a173337	ddbb825e064bdfd2fb7d2328c2add585eb9ca20ec0cbb15fee225a37e97ca716
django__django-15503	mural	14	14	6	2	4	2976	b53be0fe06187d4f32c0ad3c0c08e7d9177ef73dad7f1c5df4d2ceb598b9b515	987db287f223d0e6ba35165eb7bcf696748aa11c81caae364f403a28f19a7669
django__django-15525	mural	19	19	2	1	1	4750	c259722a214afcae6851c948517036945912820a9eceb7e9161fbbdd2122f322	653e1863db927701bcda302ef35a5f34d6e5e6a1da3cd40cff6fb2b95ca3dc67
django__django-15554	mural	17	17	8	6	2	3447	40bb31ed79b320c2a7462c05c823cf1697ec461e11c066095015769898c5686f	024a43e34730ea14db4e7c16a63b20bae3dbebdf5d7055b775ee46bbb01944e6
django__django-15561	mural	16	16	6	2	4	3853	5d4b4580a02cf31e6726a1877707f2b249f45419ab8f091ddc8daea02a993ec4	6f06db3238809535ee329afb84f9c5e219c7069f17b5c111c6ededc336672458
django__django-15563	mural	19	19	8	4	4	3941	a4aa629d7a909a6437cfd37cbd12f7a71c828c43b09cf8493ebdddc9bfefcb30	e54afa68c8913a8363028ac1d0b1cfbd0b6829e28f42d691e882fe1a670d4dcb
django__django-15569	mural	20	20	6	2	4	4052	4ca69b7763e2b60fa46d06ab6b1b83d7d3b3d53ae61b353bab857b74bc60d2be	d1403a916d8827ca571ab3c7084bc40db35e1279d367d4edbbdca75057a4f644
django__django-15572	mural	18	18	7	6	1	3660	88ad952431f74b41ae7a77dfa165efafee7138b34d49e2c4a57755fba1ce1bcd	cae38f82ee9316e323b23853adfc9f7c16189e073cc595f5e6ab491c8a2dc4e5
django__django-15629	mural	17	17	6	4	2	4307	bce239d67cf4a3070890e6921b71dbcd635d56c43022cff21b9dbf37e4654ffa	7f71134b5209aa6b2664afd0588e14ac67114187c5f99f897dbb1ee0d4b7476d
django__django-15695	mural	18	18	6	3	3	3897	b82796ad8f3e93a490cbf99f461f3b830ab8bdac0f3e46832e3c6047cabfc19f	a5eca857ab3fe2fe50b457dd8923c9828dd42a95338a71f8c7dd0b10d7aed7f0
django__django-15731	mural	19	19	7	2	5	3411	2c6eb992e03c33eced25899b3196b11a15e9d545929a67f56514522dd6b08268	d2c57e5ec8c08c6d5866d3b9f432130e8a967f3d47b03ffa995a499ca1fe827f
django__django-15732	mural	16	16	8	5	3	3095	d89fe624dcc299edc9a3da799bceaaa2ba5da0420d2266c1d1efee672a7025d5	46e2668f013554f1d2bf4d72358bf165dfabbda9b9d729a3ed8fe267c3d6ab1a
django__django-15741	mural	19	19	6	3	3	3148	b7becd80a481a5af8f42399cd1856b9670e9cee5ae3dee292ea9fc962a0bb949	c31d2c3abcc293d82b1d1f848015080e1d2223c03d9aa0419e1ade3ac77aa813
django__django-15814	mural	18	18	6	4	2	3919	e4cd76cdc0a05b01a3ce5cfda3e66547082911bae28ea9aa0acdc017e9d68857	5dcae06ac39246033ac3def2965312fd539d0cbde05f7d3863471924a7793e11
django__django-15851	mural	19	19	8	4	4	4147	dd9cfb61cfe695a351e50c1de11588b673296d2f44834b97d6c57254f77ac182	f2d2b4d6f6dac1137b0334f7ea6721455369b7c3808b03acc1b55015cb757735
django__django-15863	mural	20	20	8	5	3	3948	8bb8cf3d4baccdab572666e0038741426cff831e4b886e6b7b62b1fe72d745ca	ef02c6c7ea70aa94ec90222c8d06a7a4ff16ad36d72342e6552e88c3d21fe415
django__django-15916	mural	18	18	7	4	3	4239	073b31f04088f14b6ec59a326fafe6c0b24bfe2a35212712462f98ecb413d7fa	137bdc8d709bc62ffcc5f13c9e134d62538145f860c259ccd5e64466242f0353
django__django-15930	mural	15	15	5	4	1	3500	ae5c020373bcd710081b7ea760ce7b4263499c64633e76b4c7397bb7b57eaa5b	79d6c4189cc145cb4a582d5e09f5cab53237d7671440b21bd8cd4bf5eb4f322f
django__django-15957	mural	15	15	6	4	2	3669	8263a59d640585eed39e35ea44e05e102cc59838f38a9c2a8036f649d6b32ea4	79d221239f4e04ecbf0f523877d2ef22babf8d938a58ed66b7c78196b92d4d6e
django__django-15973	mural	19	17	2	1	1	4533	19dbb251d4db39d120219c2937ae8db8ab4856a97f0ac9c47a91aad831659fca	1d2e80e29fb572a7325be1f132373868a08f6c94cbb3fd5547a8a15f1e61b5b9
django__django-15987	mural	17	17	8	5	3	2767	4b851b30c63bef914b88b397a40cfe37f4ee3ad8fc9a489d5b27bc529488f635	5619f066f3c620d3f24b2b766b1c3d8bb9255d322c7f254b5454e38bd95cef60
django__django-16032	mural	18	18	6	6	0	3716	2bee5756c1baa996005f7369459a760763c1cb107c60c5993de216be51b2cb20	81cfacc1c986d1868f752f9a3b6184c5990887d38d4f0509de2f8908e6f63e33
django__django-16082	mural	16	16	4	2	2	2814	ba7ad72dab5b6e8e7fb84c170747ec61ef1aa73eb0b440dce15ef711652d6f6d	f2690ee88761efc374a2d3665b6ceff2d4ffa48948837eaa631eea7e2fdb822a
django__django-16100	mural	19	19	5	3	2	3087	46ea98195c4465c19ad4561cebac1e72659084b05b8240bcb13dffe946d721f3	90f43e0b406b3fce7448b7a9f85c20c2ec6a98d4f8aed23eb726fe77de8014f2
django__django-16116	mural	20	20	8	5	3	4438	d21cafb7a96660565eabb560ff42b4bcbf6d86653dbc71e7769b2e043443c10b	cf549539dc8798832867700ed9be949fdb12470d723824ba79f34fd05310d2c8
django__django-16136	mural	19	19	7	5	2	4232	33f0385ca689fcb0d7cc16fa3b0bfce79ba426bb7f3302f6d48c171e88f8dac8	a0e19adc0bb30206119512e9af36a9a1a165370da51891e6b143de3b5ea3f935
django__django-16139	mural	20	20	8	4	4	4384	c10c85369103615200510e02031179bedbc93292839a25f3a8ca21d0c05f4afc	0914258eb44e7481ea5f71ac933730d6146b57fb3ced35c103a5ea678c0546ba
django__django-16145	mural	19	19	6	3	3	3801	253b97c2030b7978f8ca960ce0c01688bf9b6ce6a28534b1d141b2ba84003348	885d2d0260bcd9ed5b269bbfad42774c4815d23e300e312b3f063a7596a79dcc
django__django-16255	mural	20	20	4	2	2	3716	8317354ffe09f53b9cfb7961e8bcaac811132ba0c8aad2deac5df74fe7359a25	8033b387e929521f3f7522c1680a825a75574264110f3435c3abfd41accdb08d
django__django-16256	mural	12	12	5	3	2	3462	f9b08cff3ed53e37057f72454149120bfc32a9c8d315e0ab8b8e9aa3d0cd8d9e	e8855e8f315276fe5ceacda2956c246ef4cbf12dbf2285d9cb03967da5a7034a
django__django-16263	mural	19	19	6	3	3	2960	a98d0ba1c422dc276540df3de148a37ec50f52f847f2829f660ec00cef2e318c	9c2cddc9e728fcf2a44388a526b3d208f93244d2ce0400805b3f689625c3d665
django__django-16315	mural	18	18	8	4	4	4378	4d6b2b464068cad8f2556a37c9fce5f0c3600cf3522c8543a80348e9fa8dfa23	ec9e269c2df68cb136410bb5d15d3303c203901d842bab7b4e4bb38f872bfc52
django__django-16333	mural	19	19	7	4	3	4199	7735fc177e5e202b0e83796619fead98425e5323a39fb416f06183f4314f2989	fc1ce6ac32850c2880ab4113be3fcb74ae956511f7ff3619a8d0ed6ef1b1f134
django__django-16429	mural	20	20	8	4	4	4594	49b42dbc609448537474c25565f24744d1bf09cca023d5f8444382f6facbbc31	f01047a275febd6462c240a62c16438172ed846c419493f95be98fc40fcf8a07
django__django-16454	mural	18	18	8	7	1	4129	d76cd71aac692401de890bb3420098fdd4b0c3ca00055359a3dd24e68dd9319d	2f2f053c090a08a6053581ab1e44d3b1dc7692f31bac1ad1bf5ee2ee75262fa9
django__django-16485	mural	20	20	5	3	2	2867	2d9b4c3b7cdf274317ed8cee12958b627a51157e8c31931c5a79e445d920f0be	8092eda13fc83e9b368762e35053cda84a2e33df30e0d66cefd3f186af2ab0e8
